index,type,name,resident,streamed,parentStack
2289,material,mc/mtl_gfl_st_ar15_v2_cf_m_hair_f_112_00,874,0,|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2290,image,i_gfl_st_ar15_v2_cf_m_hair_f_17_c,290,720896,|mc/mtl_gfl_st_ar15_v2_cf_m_hair_f_17|material|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2291,material,mc/mtl_gfl_st_ar15_v2_cf_m_hair_f_17,878,0,|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2292,material,mc/mtl_gfl_st_ar15_v2_cf_m_hair_f_02_3612,880,0,|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2293,image,i_gfl_st_ar15_v2_cf_m_hair_b_121_00_c,294,720896,|mc/mtl_gfl_st_ar15_v2_cf_m_hair_b_121_00|material|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2294,material,mc/mtl_gfl_st_ar15_v2_cf_m_hair_b_121_00,874,0,|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2295,image,i_gfl_st_ar15_v2_cf_m_hair_b_01_00_c,293,720896,|mc/mtl_gfl_st_ar15_v2_cf_m_hair_b_01_00|material|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2296,material,mc/mtl_gfl_st_ar15_v2_cf_m_hair_b_01_00,875,0,|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2297,image,i_gfl_st_ar15_v2_mf_m_primmaterial_7962_c,306,1419960,|mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_7962|material|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2298,material,mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_7962,1078,0,|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2299,image,i_gfl_st_ar15_v2_acs_m_waistcardigan01_9602_c,302,393216,|mc/mtl_gfl_st_ar15_v2_acs_m_waistcardigan01_9602_trans|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2300,material,mc/mtl_gfl_st_ar15_v2_acs_m_waistcardigan01_9602,898,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2301,image,i_gfl_st_ar15_v2_acs_m_waistcardigan01_9922_c,302,393216,|mc/mtl_gfl_st_ar15_v2_acs_m_waistcardigan01_9922_trans|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2302,material,mc/mtl_gfl_st_ar15_v2_acs_m_waistcardigan01_9922,898,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2303,image,i_gfl_st_ar15_v2_cf_m_top_neglige01_c,294,5636096,|mc/mtl_gfl_st_ar15_v2_cf_m_top_neglige01_trans|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2304,material,mc/mtl_gfl_st_ar15_v2_cf_m_top_neglige01,874,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2305,image,i_gfl_st_ar15_v2_cf_m_shorts_04_c,306,2839904,|mc/mtl_gfl_st_ar15_v2_cf_m_shorts_04|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2306,material,mc/mtl_gfl_st_ar15_v2_cf_m_shorts_04,1070,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2307,image,i_gfl_st_ar15_v2_cf_m_mechanix2_gloves_c,281,371352,|mc/mtl_gfl_st_ar15_v2_cf_m_mechanix2_gloves|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2308,material,mc/mtl_gfl_st_ar15_v2_cf_m_mechanix2_gloves,887,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2309,image,i_gfl_st_ar15_v2_cf_m_panst_02_c,305,2839912,|mc/mtl_gfl_st_ar15_v2_cf_m_panst_02_trans|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2310,material,mc/mtl_gfl_st_ar15_v2_cf_m_panst_02,879,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2311,image,i_gfl_st_ar15_v2_cf_m_top_cami01_c,275,5614240,|mc/mtl_gfl_st_ar15_v2_cf_m_top_cami01_trans|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2312,material,mc/mtl_gfl_st_ar15_v2_cf_m_top_cami01,877,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2313,image,i_gfl_st_ar15_v2_heelbootsa_mat_c,290,393208,|mc/mtl_gfl_st_ar15_v2_heelbootsa_mat|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2314,material,mc/mtl_gfl_st_ar15_v2_heelbootsa_mat,878,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2315,image,i_gfl_st_ar15_v2_acs_m_armband_c,457,0,|mc/mtl_gfl_st_ar15_v2_acs_m_armband|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2316,material,mc/mtl_gfl_st_ar15_v2_acs_m_armband,879,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2317,image,i_gfl_st_ar15_v2_acs_m_arm_knight_c,124,5636104,|mc/mtl_gfl_st_ar15_v2_acs_m_arm_knight|material|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2318,material,mc/mtl_gfl_st_ar15_v2_acs_m_arm_knight,1068,0,|t7_gfl_st_ar15_v2_fb_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2319,image,i_gfl_st_ar15_v2_acs_m_gasmask_c,281,218440,|mc/mtl_gfl_st_ar15_v2_acs_m_gasmask|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2320,material,mc/mtl_gfl_st_ar15_v2_acs_m_gasmask,879,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2321,material,mc/mtl_gfl_st_ar15_v2_mf_m_accneck05,880,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2322,image,i_gfl_st_ar15_v2_mf_m_primmaterial_9342_c,306,1419960,|mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9342|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2323,material,mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9342,1078,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2324,image,i_gfl_st_ar15_v2_mf_m_primmaterial_9422_c,298,1441792,|mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9422|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2325,material,mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9422,1078,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2326,image,i_gfl_st_ar15_v2_mf_m_primmaterial_9482_c,290,742728,|mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9482|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2327,material,mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9482,886,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2328,image,i_gfl_st_ar15_v2_mf_m_primmaterial_9532_c,306,1419960,|mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9532|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2329,material,mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_9532,1078,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2330,image,i_gfl_st_ar15_v2_pl4000_equipment018_c,287,218440,|mc/mtl_gfl_st_ar15_v2_pl4000_equipment018|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2331,material,mc/mtl_gfl_st_ar15_v2_pl4000_equipment018,873,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2332,image,i_gfl_st_ar15_v2_mf_m_primmaterial_13002_c,299,720896,|mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_13002|material|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2333,material,mc/mtl_gfl_st_ar15_v2_mf_m_primmaterial_13002,885,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2334,material,mc/mtl_gfl_st_ar15_v2_cf_m_top_cami01_trans,1072,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2335,material,mc/mtl_gfl_st_ar15_v2_cf_m_top_neglige01_trans,1072,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2336,material,mc/mtl_gfl_st_ar15_v2_cf_m_panst_02_trans,1072,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2337,material,mc/mtl_gfl_st_ar15_v2_acs_m_waistcardigan01_9922_trans,1088,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2338,material,mc/mtl_gfl_st_ar15_v2_acs_m_waistcardigan01_9602_trans,1088,0,|t7_gfl_st_ar15_v2_body_mp|xmodel|pbt_gfl_body_st_ar15|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2339,xmodelmesh,t7_gfl_st_ar15_v2_fb_lod13275d30e,4688,2859128,|c_hro_maretti_base_body_rev|xmodel|zone_source/core_mod.zone|csv
2340,xmodelmesh,t7_gfl_st_ar15_v2_fb1061f8e9,5144,5756400,|c_hro_maretti_base_body_rev|xmodel|zone_source/core_mod.zone|csv
2341,xmodel,c_hro_maretti_base_fb,6852,0,|zone_source/core_mod.zone|csv
2342,xmodel,c_hro_maretti_base_body,4424,0,|zone_source/core_mod.zone|csv
2343,xmodel,c_hro_maretti_base_body_rev,4424,0,|zone_source/core_mod.zone|csv
2344,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_f_105_00_c,299,756120,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_105_00|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2345,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_105_00,889,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2346,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_b_08_00_c,298,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_b_08_00|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2347,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_b_08_00,886,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2348,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_b_123_00_c,299,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_b_123_00|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2349,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_b_123_00,885,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2350,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_b_122_00_c,299,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_b_122_00|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2351,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_b_122_00,885,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2352,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_f_116_00_i_c,301,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_116_00_i|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2353,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_116_00_i,883,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2354,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_f_31_00_c,298,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_31_00|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2355,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_31_00,886,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2356,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_f_116_00_c,299,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_116_00|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2357,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_f_116_00,885,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2358,image,i_gfl_m4_sopmod_ii_v2_cf_m_hair_s_01_00_c,298,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_s_01_00|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2359,material,mc/mtl_gfl_m4_sopmod_ii_v2_cf_m_hair_s_01_00,886,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2360,image,i_gfl_m4_sopmod_ii_v2_mf_m_primmaterial_5460_c,303,196608,|mc/mtl_gfl_m4_sopmod_ii_v2_mf_m_primmaterial_5460|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2361,material,mc/mtl_gfl_m4_sopmod_ii_v2_mf_m_primmaterial_5460,897,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2362,material,mc/mtl_gfl_m4_sopmod_ii_v2_acs_headband6,880,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2363,image,i_gfl_m4_sopmod_ii_v2_mf_m_primmaterial_5430_c,479,0,|mc/mtl_gfl_m4_sopmod_ii_v2_mf_m_primmaterial_6880|material|t7_gfl_m4_sopmod_ii_v2_body_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2364,material,mc/mtl_gfl_m4_sopmod_ii_v2_mf_m_primmaterial_5430,897,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2365,image,i_gfl_m4_sopmod_ii_v2_face_c,109,720896,|mc/mtl_gfl_m4_sopmod_ii_v2_face|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2366,material,mc/mtl_gfl_m4_sopmod_ii_v2_face,867,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2367,image,i_gfl_m4_sopmod_ii_v2_eyebrows_c,297,1419960,|mc/mtl_gfl_m4_sopmod_ii_v2_eyebrows|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2368,material,mc/mtl_gfl_m4_sopmod_ii_v2_eyebrows,863,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2369,image,i_gfl_m4_sopmod_ii_v2_nose_c,285,1441792,|mc/mtl_gfl_m4_sopmod_ii_v2_nose|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2370,material,mc/mtl_gfl_m4_sopmod_ii_v2_nose,851,0,|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
2371,image,i_gfl_m4_sopmod_ii_v2_eyeline_up_c,291,1441792,|mc/mtl_gfl_m4_sopmod_ii_v2_eyeline_up|material|t7_gfl_m4_sopmod_ii_v2_fb_mp|xmodel|pbt_gfl_body_m4_sopmod_ii|playerbodystyle|pbt_gfl_m4_sopmod_ii|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
